question	choices	answer	subject
Sala calcul ya médiane na lisanga ya ba donnée oyo elandi nsima	['18', '24', '25', '29']	B	elementary_mathematics
Na nzete ya pommier Jack abuki mbuma 60. Alambi compote na pomme 12 mpe atiyi mbuma etikali pembeni na kitunga ya libonza ya kokokana.  Equation nini ekoki kotiyama mpo na kotala motongo ya pomme etiyami na Jack na kitunga moko na moko ?	['(60/6)—12=a', '(60—12)/6=a', '(60-6)-12=a', '(60+12)/6=a']	B	elementary_mathematics
Mpo na carte lambda esalemi na ebuteli ya 1 pouce = 25 kilometele. Motuya boni ya kilometele elakisami na pouce 5 likolo ya carte ?	['5', '25', '50', '125']	D	elementary_mathematics
komisa Pete opération (2 + 5)^2 - 42.	['7', '16', '30', '33']	A	elementary_mathematics
pesa valeur ya 4 ÷ 2 - 2 + 8 - 4.	['-12', '12', '8', '16']	C	elementary_mathematics
Entraîneur moko abongisi motango ya bapoti na mbangu ya athlétisme mpo na ba zomi ya pembeni. Motango bakokisi ya bapoti ezali 400. Motango ya solo ekozala nini ya bapoti na athlétisme ?	['382', '397', '406', '447']	B	elementary_mathematics
−4 +  ( −3 )=	['-7', '-1', '1', '7']	A	elementary_mathematics
Marc azali na lisanga ya biloko ya timbre esangani na 22 timbre ebimi na Japon, 34 na Canada mpe 17 na Mexique. Motuya boni ya timbre azali na yango nyoso ?	['53', '63', '73', '83']	C	elementary_mathematics
Pesa solution Na ekwation x + 2,7 = 8,4 na Nzela ya mitango Oyo mipesami	['11,1', '5,7', '3,7', '22,68']	B	elementary_mathematics
motango nini ya kotala mpo na kondima oyo elandi : 0,32 g = _ cg ?	['32', '3,2', '3,200', '320']	A	elementary_mathematics
Luka produit ya 5,7(8) Na kosalela formule ya distributivité ya kalculi ya mutu	['46.4', '456', '4,56', '45,6']	D	elementary_mathematics
Quotient nini ya maloba 2.314 /4 ? 	['508', '508 r2', '578', '578 r2']	D	elementary_mathematics
Mpo na sanza oyo, Rosa atiyi ndelo na ntina ya kopota na ntaka nyoso ya kilometele 100. Mikolo nyoso epai wapi asali mbangu na ye, asali kilometele 5. Maloba nini Rosa akoki kosalela mpo ya kotala motongo ya kilometele etikali ya kosala na nsima ya kopota mikolo mibale ?	['100 — 5j', '5j+ 100', '100 / 5j', ' 5j']	A	elementary_mathematics
monisa expression ya algèbre oyoeza ndenge Moko na phrase : mbala 4 koleka mulongi ya linzanza koleka tom	['4f', 'f sur 4', 'f-4', 'f+4']	A	elementary_mathematics
Andrew akomi motango 186 425 na etanda. Na kati ya motango oyo elandi, elakisi motango ya valeur ya chiffre 6 ezali mbala 10 ya valeur ya chiffre 6 na motango ekomami na Andrew. 	['681 452', '462 017', '246 412', '125 655']	B	elementary_mathematics
Nini eza représenter 122/8?	['15 Oyo Tikali 7', '15 Oyo etikali 3', '16 Oyo etikali 5', '16 Oyo etikali 1']	B	elementary_mathematics
koma 8 PE 2 likola ya 4 na ndange ya ezaleli ya Pete makasi ya eteni ya bokaboli impropre	['17 sur 2', '34 sur 4', '17 sur 4', '19 sur 2']	A	elementary_mathematics
Maloba nini bakoki kosalela mpo ya koloba 270, 240 na lolenge ya kolimbola	['200.000 + 7.000 + 200 + 4', '200.000 + 7.000 + 200 + 40', '200.000 + 70.000 + 200 + 40', '200.000 + 70.000 + 2.000 + 40']	C	elementary_mathematics
Na singa ya bosali, mosali Moko Azo sala 7 heures PONA ko sala 22 bitenies. Na lolenge Wana, Akoki kosala ba unités boni Na 35 heures?	['220 unités', '770 unités', '4 unités', '110 unités']	D	elementary_mathematics
Abe azwi moyenne na mpe médiane ya kolandana ya motuya oyo elandi : 1,3,3. Soki motango 6 ebakisami na liste, na ntango wana	['Moyenne ekomata.', 'Moyenne ekokita.', 'Médiane ekomata', 'Médiane ekokita.']	A	elementary_mathematics
Na ntango n= 11, motuya nini ya 10 - (n + 6) ?	['-7', '5', '7', '27']	A	elementary_mathematics
proposition Nini ezo lobela phrazi Oyo? 3 Na se ya matongo, p.	['3-p', 'p+3', '3/p', 'p-3']	D	elementary_mathematics
Na cinema ntalo ya billet ya film moko ezali na 6 $. Maloba elandi nsima bakoki kosalela mpo ya kozwa mosolo oyo cinema azwi na koteka ba billet : 6 x 500. Likanisi mosusu nini bakoki kosalela na calcul ya mosolo na caisse ya cinema mpo na ba billet ?	['30 × 10^1', '30 × 10^3', '(6 × 5) × 10^2', '(6 × 5) × 10^3']	C	elementary_mathematics
To tia 12-9+c=12. pesa valeur ya cpona ekwation ezala solo?	['0', '3', '9', '12']	C	elementary_mathematics
Libota ya Sojourn bakeyi vaccances na mosolo ya kobanda na 2000 $. Soki abebisi 150 $ na mokolo, maloba nini elakisi mosolo oyo azali na yango na nsima ya x mikolo ?	['1850x', '2000-150x', '150x', '2000 +150x']	B	elementary_mathematics
Étagère moko ezali na buku minei. Kilo ya buku ya kolandana, moko na moko na buku minei na étagère ezali 2,5; 3,2; 2,7; 2,3. Bokeseni ya koloba ya poids, p, ya buku moko baponi na étagère ?	['w > 2.3', 'w < 2,4', 'w > 3,2', 'w < 3,3']	D	elementary_mathematics
Motango nini ezali na motuya ya ndelo te likolo na 5 ?	['-6', '-5', '0', '5']	A	elementary_mathematics
pesa valeur ya phrazi 2(3(4^2+1))-2^3?	['156', '110', '94', '48']	C	elementary_mathematics
likolo ya likasa Moko ya papier, Gwen a sali lolenge ya mitango Oyo elandi : 1,5,9,13. ba motango Oyo mibale ekolanda Na motif ya Gwen eza Nini?	['15.17', '15,19', '17,19', '17,21']	D	elementary_mathematics
Soki conserve ya poire ezali na ntalo ya 2,37 $, motuya boni ya conserve ya poire bokoki kosomba na 9,48 $ ?	['3 conserves', '12 conserves', '36 conserves', '13 conserves']	B	elementary_mathematics
bongisa kobanda mokolo ti Na lelo : 3,3 PE 1 likolo ya 8,3.8, 3;18.	['3.18, 3 et 1 sur 8, 3.8,3', '3,3 et 1 sur 8, 3.18, 3', '3.8, 3 et 1 sur 8, 3.18, 3', '3.8, 3.18, 3 et 1 sur 8, 3']	D	elementary_mathematics
Sala calcul ya 22 / 2 + 9	['10', '11', '20', '2']	C	elementary_mathematics
Engumba moko ezali na 836 527 bato. Motuya boni ya bato ya engumba na ntango motuya ya bato bakokisi na ba zomi ya ba mille oyo ya pembeni ? 	['800 000', '830,000', '836 000', '840 000']	D	elementary_mathematics
Luka biloko ya 5 - (-9).	['14', '-4', '45', '-45']	D	elementary_mathematics
Keiko alekisi mokolo mobimba na kotala ba ndeke. Na ntongo atangi 34 ndeke koleka na nsima ya nzanga. Na kondima ete atangi 76 ndeke na nyoso, motuya boni ya ndeke atangi na nsima ya nzanga ? 	['21 ndeke', ' 40 ndeke', ' 42 ndeke', '84 ndeke']	A	elementary_mathematics
pesa valeur ya 5 + 2 - 15 + (12 - 4) ?	['78', '83', '131', '153']	B	elementary_mathematics
Likambo nini ekoki représenté na fraction 20/8 ?	"[""Leslie abebisi 20 dollars na 8 centime na magasin. Ndenge nini mosolo Leslie abebisi bakokoma n'a lolenge ya fraction ?"", 'Bana ya mike 8 ya M. Kramer bakaboli 20 crackers ya kokokana. Motuya boni ya crackers mwana moko azwi ?)', 'Mitch asombi 20 banc ya fulele na magasin ya milona. Pot nyoso ezali na fulele 8. motuya boni ya fulele Mitch asombi na nyoso ?', 'Ba timbre etekami na carnet ya 20 timbre. Donna akosalela 8 timbre mpo ya kotinda ba invitation ya fête. Motuya boni ya carnet ya timbre Donna asaleli mpo ya kotinda ba invitation ?']"	B	elementary_mathematics
Aoki engunduka ya biloko exo tambola Na lombangoya 20 kilomètres Na heure, mulayi ya nzela na ye na 6 heures eko Zala boni?	['120 kilomètres', '80 kilomètres', '26 kilomètres', '12 kilomètres']	A	elementary_mathematics
Etape nini ekolimbola ndenge ya kozwa valeur ya a na 6a = 72 ? 	"[""bakisa 6 n'a ngambo mibale"", 'kabola ba ngambo mibale na 6', 'yikinia ba ngambo mibale na 6', 'longola 6 na ngambo mibale']"	B	elementary_mathematics
Temperature ekiti na 11°F kati ya 18h na 22h. Na 22h, esalaki 84°F na 22h. Koma mpe résoudre équation oyo ekosalisa kotala température (t) na 18h.	['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']	D	elementary_mathematics
Entraîneur Wu ezali na nyoso 30 ballon ya football mpe 9 ballon ya mpembe. Stock etikali ezali na ballon misato ya langi ya kokesena lokola blue, rose na vert. Motuya boni ya ballon ya vert entraîneur Wu azali na yango ? 	['7', '10', '21', '39']	A	elementary_mathematics
Thérèse azalaki na sac ya 72 billet akaboli na maboke 9 ya kokokana. Phrase ya numérique ekolakisa ndenge ya kozwa motango ya billes batiyi na liboke moko na moko na Thérèse ?	['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0,125']	A	elementary_mathematics
Rob asaleli engbongolo ya kolia mpo na ba pusi na mikolo 5 nyoso mpo na koleisa ba pusi na ye. Motuya boni ya bingbongolo ya bilei akosalela na moyenne mpo na koleisa ba pusi na ye mpo na sanza moko ?	['Engbongolo 2', 'Engbongolo 4', 'Engbongolo 5', 'Engbongolo 6']	D	elementary_mathematics
Motango nini ya moke ya commun ya koyikinia na 4 mpe 10 ?	['14', '20', '40', '60']	B	elementary_mathematics
silisa opération Oyo 4 sur 7 + 2 sur 7.	['6 likolo ya 14', '8 likolo ya 49', '14 likolo ya 28', '6 likolo ya 7']	D	elementary_mathematics
ba mbula boni eza nakati ya zomi?	['5', '10', '15', '20']	B	elementary_mathematics
Sanza ya janvier ezali na mikolo 31. Mpo na mikolo nyoso ya sanza, Michelle asali 45 pompe. Mpo na kozwa motango ya pompe oyo asali na janvier, Michelle asaleli liloba oyo elandi : 31 x 45. Motuya boni ya pompe Michelle asaleli na ntango ya sanza ya janvier ?	['125 pompes', '279 pompes', '1395 pompes', '1406 pompes']	C	elementary_mathematics
Motango ya moke commun koyikinia ya mibale motango ezali koyikinia na 60. Motango nyoso ezali na nse to ekokani na 12. Facteur ya monene commun na mitango mibale ezali 2. Mitango nini ezali ?	['6 na 10', '5 na 12', '10 na 12', '12 na 15']	C	elementary_mathematics
Sala opération oyo elandi nsima :-2(x - 3) mpo na x = 2.	['-4', '-2', '10', '2']	D	elementary_mathematics
4 once na lolenge ya crème glacée ezali na 230 calories. Motuya boni ya calorie ezali na 6 once ya crème glacée oyo ?	['232', '236', '345', '460']	C	elementary_mathematics
sala bo pembeni ya 711+497 PE lakisa Na kati ya motango Nini lisanga Na Bangor eza?	['50 PE 400', '450 PE 700', '750 PE 1000', '1050 PE 1300']	D	elementary_mathematics
M. Kohlberg azali nkolo ya magasin ya fulele. Na ebandeli ya mokolo, azalaki na 152 rose na stock. Na nsima ya koteka 96 ya ba rose oyo, M. Kohlberg alingi akabola ba rose etikali na 8 vase. Rose boni ekozala na vase moko na moko ?	['7', '12', '48', '56']	A	elementary_mathematics
sala kalcule ya operation 32*68, PE lakisa kati na motango Nini eyano ezali?	['18 PE 28', '180 PE 280', '1.800 PE 2.800', '18.000 PE 28.000']	C	elementary_mathematics
koma factorisation ya motango ya liboso ya 77. salela ba exposant soki esengeli	['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']	D	elementary_mathematics
Na kiosque ya journal ya Old Town, magazine moko ezali na ntalo ya 2,99 $ mpe buku etekami na 6,99 $ . Mbongo boni na nyoso mpo na kosomba magazine 4 na mpe buku 3 ?	['20, 93 dollars US', '28, 93 dollars US', '32, 93 dollars US', '48,93 dollars US']	C	elementary_mathematics
Umi asali model ya numérique na kokotisa motango moko na mbala nyoso. Azwi sequence oyo elandi: 20, 40, 60, 80, ... Motango ya moambe ekozala nini na kolanda ?	['160', '240', '320', '640']	A	elementary_mathematics
koma 7 likolo ya 33 na lolenge ya décimale 	['0,021 répétition', '0,21', '0,22 repetition', '0, 2121']	B	elementary_mathematics
Eteyelo Westview ezwi equipement ya sika 12 ya basketball na ntalo ya 46 $ na moko. Equation nini ekosalisa mpo na calcul ya ntalo total ya ba uniforme ?	['(40 × 10) + (6 × 2) = 400 + 12', '(40 × 6) + (10 × 2) = 240 + 20', '(40 × 12) + (6 × 12) = 480 + 72', '(40 × 12) + (60 × 12) = 480 + 720']	C	elementary_mathematics
Manuel asombi motuka ya occasion na mille motoba na ntuku minei na libwa dollars. Motango nini ya ntalo ya motuka ya occasion esombami na Manuel ?	['649 dollars US', '6049 dollars US', '6409 dollars US', '6490 dollars US']	B	elementary_mathematics
Lobi, Micah alei motuya mibale ya fraises. Alei pe lisusu motuya ya impair ya pommes. Lisanga nini ekoki kolakisa ba fraises, F, na pomme, P, oyo Micah alei lobi ?	['FFFFF; PPP', 'FFFFF; PPPP', 'FFFFFFFF; PPPP', 'FFFFFFFF; P']	D	elementary_mathematics
Bilei ya pusi ezali na ntalo ya 47 $/livre. Motuya boni ya ntalo ya sac ya 6 livre ?	['2, 82 dollar US', '2, 97 dollar US', '6, 47 dollar US', '12,77 dollar US']	A	elementary_mathematics
koma 60 likolo ya 72 na ndenge ya pete	['4 likolo ya 6', '10 likolo ya 12', '15 likolo ya 17', '5 likolo ya 6']	D	elementary_mathematics
Lakisa makoma ya 2 tasse na 3 qt na lolenge ya fraction lolenge ya plus simple.	['3 likolo 2', '2 likolo 3', '2 likolo 12', '1 likolo 6']	D	elementary_mathematics
ndaku ya buku ya mills ezali na 1007199 biki, Oyo ya spring ale eza na yango 907 082. eyano Nini kati Na biyano Oyo elandi ezali estimation ya malamu koleka ya motango ya ba buku ya likolo Oyo ezali Na ndaku ya buku ya Mills na bokeseni ya Oyo ya speingvale?	['100000 buku', '80 000 buku', '10000 buku', '8000 buku']	A	elementary_mathematics
pat Azo dendisa mbuma ya basketball mbala 25  na 30 secondes. Meka ko pesa, Na rythme Moko Wana, motango ya ba mbala Oyo pat Ako dendisa mbuma na 150 secondes?	['120', '125', '144', '145']	B	elementary_mathematics
Salela droite ya numérique mpo ya kozwa somme ya -9 + (-8). 	['-17', '1', '-1', '17']	A	elementary_mathematics
valeur ya y eza Nini na ekwation y/4=8?	['2', '4', '12', '32']	D	elementary_mathematics
Koma 4 na 4 likolo 5 na lolenge ya fraction ya bobeto te.	['28 likolo 5', '4 likolo 5', '24 likolo 5', '20 likolo 5']	C	elementary_mathematics
Poid ya eloko moko na Sanza l ekei q, poid ya eloko na mabele t. Equation nini elakisi poid ya kokokana na eloko moko na Sanza na maye matali poid ya eloko na Mabele ?	['m = 1/6 + e', 'm = e/6', 'm = 6+e', 'm = 6e']	B	elementary_mathematics
8 + 8 ÷ 2 + 2 =	['4', '8', '10', '14']	D	elementary_mathematics
pesa valeur ya y PONA ko confirmé bosoloya ekwation y +2,9=11	['8,1', '8,9', '9,1', '13,9']	A	elementary_mathematics
pesa Oyo ezangi na angle ya 40°?	['50°', '130°', '140°', '220°']	C	elementary_mathematics
Kerri a tamboli molayi ya nzela Moko na mbala mitano ya ko kesana. resultats ezalali ya 18,04 secondes, 21,39 secondes, 12,99 secondes PE 14,14 secondes. Soni tango ya Moko Moko ezali arrondi ya dixième y seconde, Oyo ya Pene makasi, Estimation ya tango nionso ya Keri PONA mbala mitano ezali Nini?	['66,6 secondes', '66,5 secondes', '66 secondes', '65,5 secondes']	B	elementary_mathematics
silisa opération : 3 sur 4 * x = 24.	['18', '32', '72', '96']	B	elementary_mathematics
pesa Penza eyano ya operation Oyo elandi: 110+70	['18', '81', '180', '810']	C	elementary_mathematics
Zoo moko ezali na 15 toucan mpe 60 shaku. Rapport nini kati ya motango ya toucan na mpe motango ya shaku na zoo ?	['1:04', '1:05', '4:01', '4:05']	A	elementary_mathematics
Facteur commun ya monene na 36 na 90 ?	['6', '18', '36', '180']	B	elementary_mathematics
pesa valeur ya 6 - 24 ÷ (8 - 5).	['48', '13', '-13', '54']	A	elementary_mathematics
Facteur commun ya monene makasi ya 42 na 84 ?	['7', '21', '42', '84']	C	elementary_mathematics
Mama Gutierrez asengeli kobenga nsinga moko mpo na mateya na ye ya gymnastique oyo ezali na bayekoli 32. Moyekoli moko akozwa na nsuka ya nsinga ya molai 5 makolo 8 pouce. Longueur totale boni ya nsinga ya Mama Gutierrez asengeli kobenga mpo na na kelasi na ye ?	['106 makolo 8 pouce', '154 makolo 8 pouce', '160 makolo 8 pouce', '181 makolo 4 pouce']	D	elementary_mathematics
Na ntango ya sanza ya décembre, magasin moko ya jouet ateki 934 puzzle na 6 $ na moko, taxes na kati. Ntalo total boni ya puzzle bateki, taxes na kati ?	['5.434 dollars US', '5.484 dollars US', '5.604 dollars US', '5.684 dollars US']	C	elementary_mathematics
Motuya boni ya mesure ya degré ya angle ya cercle na 1/360 ?	['1', '90', '180', '360']	A	elementary_mathematics
Mpo ete motango na equation oyo elandi ezali ya solo ? : 26,1 mm = _ dm. 	['0, 261', '261', '2,61', '2. 610']	A	elementary_mathematics
Supu ya vinaigrette elambamaka na kosangisa 2 volume ya vinaigre na 5 volume ya mafuta. Motuya boni ya once ya mafuta basengeli kosangisa mpo na 9 once ya vinaigre ?	['2', '3,6', '22,5', '63']	C	elementary_mathematics
Facteur ya monene oyo ekopekisa economie ya substance etambola na moango ya economie ezali kozala te	['ya mbongo.', 'ya infrastructure ya transport ezali malamu connecté.', 'misala ya gouvernement.', 'na systeme ya banque.']	B	high_school_geography
Propension ya population ekobi kokola na ntango molai na nsima ete kobota mingi ya remplacement ekomi na nsuka babengi	['Kokola ya démographique zéro.', 'taux ya kokola ya mbangu.', 'plateau homéostatic.', 'élan démographique.']	D	high_school_geography
Mposa ya kokutola ya migration mpo na distance babengi	['facteur ya incitation.', 'facteur ya attraction.', 'kotambola na fonction ya distance.', 'migration ya selective.']	C	high_school_geography
Na modele ya Burgess na zone concentrique na lolenge ya urbain, zone nini ezali na ba bidonvilles ya mosolo moke, ba ghetto ya ethnie mpe détérioration na general ?	['Ya liboso', 'Ya mibale', 'Ya misato', 'Ya minei']	A	high_school_geography
Na motuna ya basi na zando ya mosala, kati ya koyebisa oyo elandi ezali ya SOLO ?	['Basi mingi basalaka misala ya bilanga', 'Pourcentage ya basi ya economie active na kati ya population active ekiti na mokili mobimba', 'Pourcentage ya basi bazali na kati ya population active totale ekiti', 'Basi balekisaka ngonga mingi na mokolo na mosala na komekisa na mibali na ba region nyoso, longola Amérique ya Nord mpe Australie.']	D	high_school_geography
Ba facteur nyoso oyo elandi ekoki kozala kotala lokola ba facteur ya kobenda ya migration LONGOLA 	['sécurité', 'climat', 'systeme ya kitoko ya education.', 'Bato ebele']	D	high_school_geography
Kati ya ba ekolo elandi ezali TE modele exceptionel ya ndelo ya relique ?	['Vietnam', 'Royaume Uni', 'Allemagne', 'Bolivie']	D	high_school_geography
Na kati ya ba ndenge ya ko kende Na mboka ya ba paya oyo elandi, Oyo wapi ba sali bilanga ya ba mboka mususu ba koki ko Salela na mbula Moko?	['ko kende na mboka ya ba paya Na singa', 'konkende na mboka ba paya Na maboko ya mikié ', 'ko kende na mboka ya ba paya circulaire ', 'ko kende na mboka ba paya ya mokili mobimba']	C	high_school_geography
Nini na kati ya biloko Oyo elandi, ezo lakisa Oyo eza mama na likambo ya botondi ya bato ya liboso PE ya densité ya makasi ya bato pene mipanzi PE ebale monene	['clivageya bayé basambelaka', 'feti ya ekolo', 'bo bomi Oyo esalami Na mboka mususu', 'mokonzi ya liboso ya ekolo Oyo ataondi charizme']	A	high_school_geography
Kati ya biloko elandi, lakisa oyo ezali cause ya yambo ya bato mingi mpe ya densité makasi ya population pembeni ya mai mpe ebale.	['Climat ya Méditerranéen', 'Zamba moke', 'Kokola ya ba entreprise ya industrie', 'Kozwa esika na nzela ya commerce']	D	high_school_geography
mbongona ya yambo ya bato eyebanaka na 	['mbotama ya likolo PE kufa ya likolo, atakutu ebongwanaka', 'ko kiti ya mbotama PE bo mati Oyo ezo wumela ya taux ya liwa', 'mbotama ya se PE bokufi Na botima tango nionso ', 'bo mati ya taux ya mbotama PE bo kiti ya kufa']	A	high_school_geography
Domaine nini na statistique ya démographie ekolakisa taux ya kobota ekosalisa population na kozala kobota mingi mpo na kokitana baboti mpe kolongobana na kokufa liboso ?	['Taux ya kobotama', 'Seuil ya renouvellement ya generation', 'Taux ya kokufa', 'Indice synthétique ya kobota']	B	high_school_geography
lisanga ya losambo Nini ezana bo koli yalombangu Na Etat unis Lelo?	['Islam ', 'Christianisme', 'hindouisme ', 'bouddhisme ']	A	high_school_geography
zone ya suka mboka Oyo ezo liesama na centre ya ville ebengamaka na kombo nini	['zone rouge', 'seuil', 'zone ya influence ', 'suka mboka']	D	high_school_geography
definition ya malamu ya Zone ya ville eza Oyo elandi 	['engumba monene PE zone ya development ', 'engumba ya kati kati PE ba mboka', 'mboka engumba PE suka mboka', 'mama na engumba PE ba comité ya pene']	B	high_school_geography
Na kati ya masanga ya losambo Oyo elandi, Oyo wapi esalama ya yambo?	['bouddhisme ', 'Christianisme ', 'islam', 'hindouisme ']	D	high_school_geography
Kati ya biloko elandi elakisi TE spécificité ya métropole ya mokili ?	['Métropole ya mokili efandi na kiti ya ba société mingi ya transnational.', 'Métropole ya mokili ezali connecté makasi na ba engumba ya mokili na nivo ya mibale.', 'Métropole ya mokili efandi ba service ebele ya organisation ya multinational.', 'Métropole ya mokili ezali kaka na hemisphere ya Nord na ouest.']	D	high_school_geography
lolenge Nini ya nzela ya transport ezali Na ebandeli ya modèle ya engumba Na lolenge ya monzoto?	['ba nzela ya minene Oyo esangisi ba engumba Na aéroport ', 'ba nzela minene inter-Mboka Oyo esangisi ba engumba ', 'ba nzela Oyo ebaluki engumba ', 'nzela ya tramway PE ya trolley Oyo ebandaka na CBD']	D	high_school_geography
esika Nini ya engumba ya états-Unis eza na ba communauté ya kobongisa ?	['ghettos', 'suka mboka', 'CBC', 'zone ya transition ']	B	high_school_geography
ba coordonnées ya latitude PE ya longitude ya esika ezali lolenge ya	['région ya  ndenge esengeli', 'région ya musala', 'esika moko', 'esika Oyo to Loki ko changer']	C	high_school_geography
lisanga ya ba volontaire ya ba mboka misato to PE ba Oyo ba za Na posa ya ko Tika eteni ya bo konzi ebengami	['bolingi ya mboka', 'déconcentration ', 'bolingo ya mboka makasi koleka', 'komi bakisama']	C	high_school_geography
Pona kati ya ba terme oyo elandi facteur clé oyo Thomas Malthus ayebi te na théorie na ye ya population	['Population akotosa na ndelo ya ba moyen na ye ya kobika. ', 'bato nyoso bazali na capacité ya kokolisa mingi taux ya accroissement réel.', 'bitumba na nzala bilembisi capacité ya reproduction ya population.', 'Bokonzi ya technologie mpo ya kokolisa capacité ya charge ya mokili.']	D	high_school_geography
lisanga ya religion mibale Nini eza Na ba religion ya mokili mibale?	['Islam PE judaïsme ', 'judaïsme PE bouddhisme', 'hindouisme pe bouddhisme', 'Christianisme pe bouddhisme']	D	high_school_geography
Modele urbain nini ya théorie elakisi ete ba zone ya residence ya ba ndako ya kofutela likolo ekodeveloppe libanda ya engumba, pembeni ya ba nzela ya minene, bafandi na ba ndako ya kofutela na ntalo malamu bakozwa esika na lolenge ya sequence ?	['Modele ya zone concentrique', 'Modele ya position central', 'Modele ya ba royaume urbain', 'Modele ya secteur']	D	high_school_geography
tango mboka esangisi lisanga ya losambo na ye na bulamatari, ebengami	['dictature', 'théocratie', 'démocratie', 'autocratie.']	B	high_school_geography
lisanga ya losambo Nini ezali makasi Na poto?	['Christianisme', 'Islam', 'Hindouisme', 'Animisme']	A	high_school_geography
lisanga Nini etiaki Na esika colonie ya yambo ya botondi ya bato ta makasi Na Est ya états-Unis?	['ba français ', 'ba britannique (ingele, ecossais-irlandais, gallois , écossaise)', 'ba russes', 'ba chinois']	B	high_school_geography
Pyramide ya mbula, to structure mbula-sexe alekisi ba information nyoso etali population ya ekolo LONGOLA	['Bosenga ekoya ya kobebisa social ya population.', 'Impact ya « baby-booms » na population.', 'Impact ya bitumba na population.', 'Elakiseli ya komona na mbangu ya démographie na ekolo.']	B	high_school_geography
lolenge ya suka mboka Nini ezolakisa Rhin?	['Géométrique', 'artificielle ', 'Naturelle ', 'Relique ']	C	high_school_geography
lolenge ya mosala économique Nini ezali ya mukie makasi ko kokangama na environment physique ?	['Primaire ', 'Secondaire ', 'Tertiaire ', 'Quaternaire ']	A	high_school_geography
Na secteur ya musala Nini batu ya misala bazalaka mingi mingi batu ya misala ya ba mboka ya kati?	['primaire ', 'Secondaire ', 'Tertiaire ', 'Quaternaire ']	A	high_school_geography
