premise,hypothesis,label
"Ndithetha ukuba babenabantwana abahlanu, omnye wabo wasweleka.",Umntwana owaswelekayo wazalwa egula. ,neutral
"Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. ",Njengoko wamxelela ukuba eze kwiveranda wayenenyembezi emehlweni wakhe. ,entailment
"Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. ",Wakhawulezisa wazosula iinyembezi emveni kokuziphosa kukaJoe kwiveranda. ,contradiction
"Wathi yayizinyembezi nje ezaziphuma emehlweni wakhe, kwaye wathi, emveni koko wathi uJoe weza kwiVeranda. ",Wayesonwabile ukubona uJoe wade waqalisa ukulila. ,neutral
"Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. ",Imitha nayo ingaqulathwa ngesexha lomlilo. ,neutral
"Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. ",Imitha ingavuzela kwingxenye ephambili emveni kokuba inqwelo moya itshile. ,entailment
"Nokuba inqwelo moya yayisitsha, kwakutheni, inga yhu, tsha kwaye inganyibilika ngecandelo elikhokheleyo ngemitha ivuze. ",Imitha ayinakuvuza ngexesha lomlilo. ,contradiction
"Umphathi omkhulu weeSajini uClem Francis, wathatha umhlala phantsi kumajoni omoya aseUS. ",Umphathi wathatha umhlala phantsi kumajoni omoya aseUS. ,entailment
"Umphathi omkhulu weeSajini uClem Francis, wathatha umhlala phantsi kumajoni omoya aseUS. ",Umphathi usandula kuthatha umhlala phantsi kwiiveki ezimbalwa ezigqithileyo. ,neutral
"Umphathi omkhulu weeSajini uClem Francis, wathatha umhlala phantsi kumajoni omoya aseUS. ",Umphathi waseUS wamajoni omoya ugqiba kuqala umsebenzi wakhe kule veki. ,contradiction
Ewe ifikile apho kukho iinqwelomoya ezimbini okanye ezintathu ezifikayo ngeveki kwaye andizazi ukuba zibhabhela phi.,Ngaphezu wenqwelo moya enye ziyafika iveki neveki.,entailment
Ewe ifikile apho kukho iinqwelomoya ezimbini okanye ezintathu ezifikayo ngeveki kwaye andizazi ukuba zibhabhela phi.,Ukunyuka kohambo lweenqwelo moya  yingxaki.,neutral
Ewe ifikile apho kukho iinqwelomoya ezimbini okanye ezintathu ezifikayo ngeveki kwaye andizazi ukuba zibhabhela phi.,Akukho nayiphi inqwelo moya efikayo.,contradiction
Babesele belwenzile uqeqesho kwiisuti  epheleleyo yepresha kwaye indithathe ixesha ukuba uyaya kwiisuti yepresha. ,Kuthatha iinyanga eziNtathu ukugqiba uqeqesho lokusebenzisa iisuti epheleleyo yepresha . ,neutral
Babesele belwenzile uqeqesho kwiisuti  epheleleyo yepresha kwaye indithathe ixesha ukuba uyaya kwiisuti yepresha. ,Uqeqesho lokusebenzisa isuti epheleleyo yepresha kuthatha ixesha. ,entailment
Babesele belwenzile uqeqesho kwiisuti  epheleleyo yepresha kwaye indithathe ixesha ukuba uyaya kwiisuti yepresha. ,Besingakuqeqesha ukusebenzisa isuti epheleleyo yepresha ukuphela kwale mini. ,contradiction
"Ndifuna ukuthi babungekho nabuphi ubungozi  ekungeneni ngaphakathi nesiqhushumbisi ngokuba ibingasokuze iqhushumbe, kungakhathaliseki nokuba ibetheke kangakanani phantsi. ",Isiqhushumbisi senziwe asasebenza ngumqhubi wenqwelo moya. ,neutral
"Ndifuna ukuthi babungekho nabuphi ubungozi  ekungeneni ngaphakathi nesiqhushumbisi ngokuba ibingasokuze iqhushumbe, kungakhathaliseki nokuba ibetheke kangakanani phantsi. ",Isiqhushumbisi besingenathuba lokuqhushumba. ,entailment
"Ndifuna ukuthi babungekho nabuphi ubungozi  ekungeneni ngaphakathi nesiqhushumbisi ngokuba ibingasokuze iqhushumbe, kungakhathaliseki nokuba ibetheke kangakanani phantsi. ",Kwakukho ubungozi obukhulu bokuqhushumba kwesiqhushumbisi. ,contradiction
Kwaye kunjani xa ijongeka ngqo nale nto ndifuna ukuyenza. ,Andiqinisekanga ukuba ijongeka kanjani le nto kuwe. ,contradiction
Kwaye kunjani xa ijongeka ngqo nale nto ndifuna ukuyenza. ,"Ndizama ukwenza le nto, kucacile. ",entailment
Kwaye kunjani xa ijongeka ngqo nale nto ndifuna ukuyenza. ,Ndizama ukugqiba iprojekthi yam kwiveki ezayo. ,neutral
" Kodwa phofu, izilwanyana ziyakhululeka lonke ixesha, ingakumbi iibhokhwe. ",iibhokhwe zabaleka esibayeni yonke imihla .,neutral
" Kodwa phofu, izilwanyana ziyakhululeka lonke ixesha, ingakumbi iibhokhwe. ",Iibhokhwe zabaleka rhoqo. ,entailment
" Kodwa phofu, izilwanyana ziyakhululeka lonke ixesha, ingakumbi iibhokhwe. ",Iibhokhwe zazigcinwe zikhuselekile. ,contradiction
Iingcango zazitshixiwe ngoku sasingena. ,Zonke iingcango zazivuliwe. ,contradiction
Iingcango zazitshixiwe ngoku sasingena. ,Sasinezitshixo kuthi. ,neutral
Iingcango zazitshixiwe ngoku sasingena. ,Sangena ngaphakathi nangona nje iingcango zazitshixiwe.,entailment
Ke kwafuneka ndithathe iitotali kwaye ndizame ukuyiqikelela ngolo hlobo.,Ndiziva ndizithemba kuba amanani ngawo endiwadingayo ukulungisa le nto. ,neutral
Ke kwafuneka ndithathe iitotali kwaye ndizame ukuyiqikelela ngolo hlobo.,Andinalwazi ukuba ndenze ntoni ngamanani nje ndicela undinike inkcuchacha ezininzi ukulungisa le ngxaki. ,contradiction
Ke kwafuneka ndithathe iitotali kwaye ndizame ukuyiqikelela ngolo hlobo.,Ndizakuyibala ngokusekelwe kwiitotali.,entailment
Kwaye ininzi kakhulu ngenxa yenyaniso yokuba oomama basebenzisa iziyobisi. ,Oomama bangamakhoboka eziyobisi. ,neutral
Kwaye ininzi kakhulu ngenxa yenyaniso yokuba oomama basebenzisa iziyobisi. ,Oomama abekho kwimiselo kagqirha okanye iziyobisi. ,contradiction
Kwaye ininzi kakhulu ngenxa yenyaniso yokuba oomama basebenzisa iziyobisi. ,Oomama bathatha iziyobisi. ,entailment
Ewe kumnandi kakhulu bekunetha. ,Andinangxaki nemvula. ,neutral
Ewe kumnandi kakhulu bekunetha. ,Kuhle kwaye kuyanetha. ,entailment
Ewe kumnandi kakhulu bekunetha. ,Kubi kakhulu nelanga elingapheliyo. ,contradiction
Owu buyintoni ubomi bomntu kwaye nokuba ungakwazi okanye ungakwazi wena ukubuyisela umntu kwimeko yakhe yesiqhelo. ,Bonke ubomi bufanelwe ukubuyiselwa kwimeko yesiqhelo kwaye nethuba lesibini. ,neutral
Owu buyintoni ubomi bomntu kwaye nokuba ungakwazi okanye ungakwazi wena ukubuyisela umntu kwimeko yakhe yesiqhelo. ,Akukho bantu abafanelwe kukubuyiselwa kwimeko yabo yesiqhelo. ,contradiction
Owu buyintoni ubomi bomntu kwaye nokuba ungakwazi okanye ungakwazi wena ukubuyisela umntu kwimeko yakhe yesiqhelo. ,Ngaphandle kokubuyiselwa kwimeko yesiqhelo siqhelo ubomi bomntu bubalulekile. ,entailment
Owu! mfana unengxaki yewayaringi engaqhelekanga apho.,Zange ndayibona enje ingxaki yewayaringi ngaphambili. ,neutral
Owu! mfana unengxaki yewayaringi engaqhelekanga apho.,Lei wayaringi ayongxaki.,contradiction
Owu! mfana unengxaki yewayaringi engaqhelekanga apho.,Ikhona ingxaki ebangelwa yile wayaringi zingaqhelekanga,entailment
Ivakala isonwabisa kakhulu ewe ingummangalisa kum inani lezinto abanokuzivumela.,Andothukanga kwamna ngokuba baye banyamezela. ,contradiction
Ivakala isonwabisa kakhulu ewe ingummangalisa kum inani lezinto abanokuzivumela.,Ndothukile ukuba baye bakuyeka wathatha ukutya neziselo ngaphakathi. ,neutral
Ivakala isonwabisa kakhulu ewe ingummangalisa kum inani lezinto abanokuzivumela.,Ndimangalisiwe yinto yokuba bangaphuncuka.,entailment
Owu kodwa phofu phofu umm abantwana bam banaShumi amabini namaShumi amabini anesine ngoko ke andinyanzelekanga.,Andinyanzelekanga ngokuba abantwana baneminyaka engaphezulu kwamaShumi amabini ubudala. ,entailment
Owu kodwa phofu phofu umm abantwana bam banaShumi amabini namaShumi amabini anesine ngoko ke andinyanzelekanga.,Ndanyanzeleka kuba besondelelene ngeminyaka,neutral
Owu kodwa phofu phofu umm abantwana bam banaShumi amabini namaShumi amabini anesine ngoko ke andinyanzelekanga.,Kuyanyanzeleka kuba bobabini baneshumi neshumi elinanye yeminyaka ubudala. ,contradiction
Ewe abantu abangabasemsebenzini nangaliphi na ixesha okanye zizigqibo zikabani ezingafihlwaa ukuba kufanele benze izigqibo. ,Ewe abantu abasenokungakwazi ukwenza iminxeba engcono yokugweba. ,entailment
Ewe abantu abangabasemsebenzini nangaliphi na ixesha okanye zizigqibo zikabani ezingafihlwaa ukuba kufanele benze izigqibo. ,Ewe abantu abesenokungalambi. ,neutral
Ewe abantu abangabasemsebenzini nangaliphi na ixesha okanye zizigqibo zikabani ezingafihlwaa ukuba kufanele benze izigqibo. ,Ewe abantu banamandla okuthatha izigqibo asokuze babebuthathaka. ,contradiction
"Hayi basekukhenketho,oko babekukhenketho ukusukela ekupheleni kweminyaka engamashumi amathathu ",Bebekhenketha ukusukela ngaphambili konyaka wama-1970..,entailment
"Hayi basekukhenketho,oko babekukhenketho ukusukela ekupheleni kweminyaka engamashumi amathathu ",Bayakuthanda ukukhenketha. ,neutral
"Hayi basekukhenketho,oko babekukhenketho ukusukela ekupheleni kweminyaka engamashumi amathathu ",Baluphelise kutshanje ukhenketho lwabo,contradiction
Ungazenza njani;/uyenza iierobhiksi.,Ungacacisa ukuba ungazenza kanjani iierobhiksi? ,entailment
Ungazenza njani;/uyenza iierobhiksi.,Ndinomdla kwiiErobhiksi ngokuba ndidinga umsebenzi wemithambo. ,neutral
Ungazenza njani;/uyenza iierobhiksi.,Ndicela uyeke uthetha ngeeErobhiksi. ,contradiction
Kulungile yinto entle leyo andizange ndicinge ngayo ewe. ,Ngumbono ongabhadlanga ndiwulahle kwiveki ephelelilyo. ,contradiction
Kulungile yinto entle leyo andizange ndicinge ngayo ewe. ,Linqaku elihle elo. ,entailment
Kulungile yinto entle leyo andizange ndicinge ngayo ewe. ,I-paradox oyikhankanyayo yingongoma efanelekileyo,neutral
Ukhathalelo lwemini iintsuku ezimbini evekini bayibiza ngokuba  ngummi omdala ukhathalelo lwemini kodwa uhamba kwiziko lommi omdala. ,Ukhathalelo lwemini yabantwana luvulwa yonke imihla ngenxa yabantwana abangaphantsi kweminyaka emihlanu kuphela. ,contradiction
Ukhathalelo lwemini iintsuku ezimbini evekini bayibiza ngokuba  ngummi omdala ukhathalelo lwemini kodwa uhamba kwiziko lommi omdala. ,Bayabavumela ukuba bahambe kabini ngeveki ukuba abahlali abadala bayavuma. ,neutral
Ukhathalelo lwemini iintsuku ezimbini evekini bayibiza ngokuba  ngummi omdala ukhathalelo lwemini kodwa uhamba kwiziko lommi omdala. ,Bayibiza ngokuba ukhathalelo losuku olukhulu kodwa liziko labakhulu. ,entailment
Ibiyinjongo yabo owu. ,Yilento babeyilwela.,entailment
Ibiyinjongo yabo owu. ,Ndandingadingi loo nto. ,contradiction
Ibiyinjongo yabo owu. ,Bayiphumelelisa injongo yabo. ,neutral
Ulawulo lompu luthetha ukusebenzisa zombini izandla. ,Isiqingatha sonke semipu saphuma imililo engalunganga ibangelwa kukusetyenziswa kwesandla esinye.,neutral
Ulawulo lompu luthetha ukusebenzisa zombini izandla. ,Eyona ndlela phambili ngenxa yolawulo lompu kukusetyenziswa zombini iinyawo. ,contradiction
Ulawulo lompu luthetha ukusebenzisa zombini izandla. ,Sebenzisa zombini izandla ukuba ufuna ukufunda ulawulo lompu. ,entailment
Kwaye uh kodwa ngokungalindelekanga iza endaweni andiyazi ukuba isuka phi kodwa. ,Andiyazi isuka phi kodwa iyakhawuleza,entailment
Kwaye uh kodwa ngokungalindelekanga iza endaweni andiyazi ukuba isuka phi kodwa. ,Iza ngokukhawuleza kodwa ndiyayazi ukuba ingavela phi. ,neutral
Kwaye uh kodwa ngokungalindelekanga iza endaweni andiyazi ukuba isuka phi kodwa. ,Iza ngathi ziimolasisi ndiyayazi ngqo ukuba izakuza nini. ,contradiction
Hayi inyaniso andiyiqhelanga nokuyiqhela andicingi. ,Andazi lukhulu ngayo. ,entailment
Hayi inyaniso andiyiqhelanga nokuyiqhela andicingi. ,Andinalwazi ngemiba yothando. ,neutral
Hayi inyaniso andiyiqhelanga nokuyiqhela andicingi. ,Bendiyifunda iminyaka. ,contradiction
Ewe ubalasele kakhulu uyayazi wayebalasele kakhulu . ,Ndicinga uyayazi ukuba wayelungile.,neutral
Ewe ubalasele kakhulu uyayazi wayebalasele kakhulu . ,Hayi akalunganga. ,contradiction
Ewe ubalasele kakhulu uyayazi wayebalasele kakhulu . ,Ewe wayelunge kakhulu. ,entailment
"Ewe wacebisa nje ukufumana uh , um , uh , um  imophu angayisebenzisa. ",Wacebisa ukuthenga ivatyhum. ,contradiction
"Ewe wacebisa nje ukufumana uh , um , uh , um  imophu angayisebenzisa. ",Wacebisa ukukhangela imophu. ,entailment
"Ewe wacebisa nje ukufumana uh , um , uh , um  imophu angayisebenzisa. ",Wayefuna ukucoca igazi ngeMophu. ,neutral
Kunzima kakhulu phandla pha sigqiba kuva udubulwano kwindlela ekhululekileyo ukusukela kwiibhloko ezintathu ukusuka kwindlu yethu. ,Udubulwano belusenzeka kubuncincane beemayile ezingama-100 ukusuka apho ndihlala khona,contradiction
Kunzima kakhulu phandla pha sigqiba kuva udubulwano kwindlela ekhululekileyo ukusukela kwiibhloko ezintathu ukusuka kwindlu yethu. ,Udubulwano belukufuphi nendlu yam kwaye lundenza ndoyike ukuphuma phandle. ,neutral
Kunzima kakhulu phandla pha sigqiba kuva udubulwano kwindlela ekhululekileyo ukusukela kwiibhloko ezintathu ukusuka kwindlu yethu. ,"Bekukho udubulwano kufuphi nasekhaya, akukuhlanga kakhulu kule ngingqi. ",entailment
Yhu-yhu yinyaniso ayizinzanga kakhulu. ,"Andivumelani nawe, izinzile kakhulu. ",contradiction
Yhu-yhu yinyaniso ayizinzanga kakhulu. ,Ndicinga unganyanisa ngokuzinza kwayo. ,neutral
Yhu-yhu yinyaniso ayizinzanga kakhulu. ,Unyanisile ngokungazinzi kwayo. ,entailment
Ndizama ukubambelela apho. ,Ndilinga ukubambelela. ,entailment
Ndizama ukubambelela apho. ,Ndenza kakhulu ngokusemandleni wam. ,neutral
Ndizama ukubambelela apho. ,Ndizakuyeka ndingaze ndiphinde ndijonge emva. ,contradiction
Singena kwisango lethu lokungena kwikusasa lethu lezobuchwepheshe. ,Sakha izandulela ngenxa yemfuneko yekusasa  le iteknoloji. ,entailment
Singena kwisango lethu lokungena kwikusasa lethu lezobuchwepheshe. ,"Sakh iitranzisitazi, ukuze ikusasa liqhutywe yiAl. ",neutral
Singena kwisango lethu lokungena kwikusasa lethu lezobuchwepheshe. ,Sifuna ukunqanda iteknoloji ekuphumeleleni. ,contradiction
Umzekelo ngobuninzi yonke ufuzo luyaguquka ibengumbala omfusa. ,Ngobuninzi isiqingatha kuphela sofuzo luguquka lubemfusa. ,contradiction
Umzekelo ngobuninzi yonke ufuzo luyaguquka ibengumbala omfusa. ,Kuyenzeka ukuba iimfuza zitshintshe imibala. ,entailment
Umzekelo ngobuninzi yonke ufuzo luyaguquka ibengumbala omfusa. ,Ngamanye amaxesha iimfuza zingaguquka zibeluhlaza. ,neutral
UDaniel Yamins ungungqondongqondo umncinane wezibalo. ,Umnumzana uYamins ubalasele kwizibalo.,entailment
UDaniel Yamins ungungqondongqondo umncinane wezibalo. ,Umnumzana uYamin ugxininisa kwiAljebraykhi jiyometri. ,neutral
UDaniel Yamins ungungqondongqondo umncinane wezibalo. ,"Umnumzana uYamin uligcisa elikhulu, kodwa akemhlanga kwezezibalo",contradiction
"Kwaye ukuba kunjalo, ingaba abahlala rhoqo ecaleni komda. ",Ndiyayazi abazange bahambela ecaleni komda. ,contradiction
"Kwaye ukuba kunjalo, ingaba abahlala rhoqo ecaleni komda. ","Ndifuna ukwazi, abahlala beseNgilane rhoqo. ",neutral
"Kwaye ukuba kunjalo, ingaba abahlala rhoqo ecaleni komda. ",Isithethi besifuna ingcaciso malunga benesiya kaninzi kangakanani ecaleni komda. ,entailment
"Kwaye kukho, ndiyacinga umkhondo wemoletyhula wokuba ibhayosifiye iyaqhubekeka ngokuzakhela kulawulo olusindileyo ngokusasaza isethi yemigca. ",Ibhayosifiye iyaguquka kakhulu. ,entailment
"Kwaye kukho, ndiyacinga umkhondo wemoletyhula wokuba ibhayosifiye iyaqhubekeka ngokuzakhela kulawulo olusindileyo ngokusasaza isethi yemigca. ",Ibhayosifiye iguquka ngokweqondo lobushushu. ,neutral
"Kwaye kukho, ndiyacinga umkhondo wemoletyhula wokuba ibhayosifiye iyaqhubekeka ngokuzakhela kulawulo olusindileyo ngokusasaza isethi yemigca. ",Ibhayosifiye ayisokuze iguquke. ,contradiction
"Ngalomtsibo, ikristale rhoqo ayikwazi ukuguqula ulwazi oluninzi. ",Iikristale rhoqo so ziphezulu kakhulu ekuxinaniseni ukugcina ulwazi phakathi. ,contradiction
"Ngalomtsibo, ikristale rhoqo ayikwazi ukuguqula ulwazi oluninzi. ",Iikristale rhoqo aziloncedo kakhulu ekuguquleni ulwazi. ,entailment
"Ngalomtsibo, ikristale rhoqo ayikwazi ukuguqula ulwazi oluninzi. ",Kukho ezinye iikristale eziluncedo kakhulu ekuguquleni ulwazi lwejografi zisebenzisa umqadi weleyiza. ,neutral
"Ngenxa yoko abantu abadingi kuhlohla abantwana abasaqala isikolo ngokuzenzisa, njengokuba besenza ngamanye amaxesha xa bebanceda ukubamba iiphazile okanye eminye imisebenzi. ",Abantwana abasaqala isikolo bangcono ngokwendalo ekulungiseni iiphazile kunokwenza ngathi badlala imidlalo. ,contradiction
"Ngenxa yoko abantu abadingi kuhlohla abantwana abasaqala isikolo ngokuzenzisa, njengokuba besenza ngamanye amaxesha xa bebanceda ukubamba iiphazile okanye eminye imisebenzi. ",Abantwana abasaqala isikolo abadingi ncedo luninzi ukufunda ukuzenzisa. ,entailment
"Ngenxa yoko abantu abadingi kuhlohla abantwana abasaqala isikolo ngokuzenzisa, njengokuba besenza ngamanye amaxesha xa bebanceda ukubamba iiphazile okanye eminye imisebenzi. ",Abantwana abasaqala isikolo baswele imfuneko yendawo yokwenza isakhono sokumodela ukuze babambe iiphazile ngokwabo. ,neutral
[Esi sizwe besi] qinisekile kwinkululeko nokuzinikela  kwisindululo sokuba onke amadoda adalwe ngokulinganayo. ,Uphawulo ngesi sindululo zazibhalwe kumaxwebhu aliqela ongezelelweyo. ,neutral
[Esi sizwe besi] qinisekile kwinkululeko nokuzinikela  kwisindululo sokuba onke amadoda adalwe ngokulinganayo. ,Abanye abantu bakholelwa ukuba abantu bayalingana. ,entailment
[Esi sizwe besi] qinisekile kwinkululeko nokuzinikela  kwisindululo sokuba onke amadoda adalwe ngokulinganayo. ,Esi sizwe sasekelwa kwinkolelo yokuba abanye abantu  ngokwemvelo bangcono kunabanye. ,contradiction
Ingaba ndifanele ukumdumisa? ,Ndiqinisekile ndidinga ukumbetha ngeentsilelo zakhe. ,contradiction
Ingaba ndifanele ukumdumisa? ,Ndiyazibuza ukuba udinga umbulelo omkhulu osuka kum. ,entailment
Ingaba ndifanele ukumdumisa? ,Ingaba kufaneleke ndimdumise kakhulu ngenxa yokudlala kwakhe ipiyano? ,neutral
Iingcinga zenethiwekhi ejikelezayo zingokhiwa ngokwemilinganiselo eyohlukileyo. ,Eminye imilinganiselo ingasetyenziswa ukokha iingcinga zeenethiwekhi ejikelezayo. ,entailment
Iingcinga zenethiwekhi ejikelezayo zingokhiwa ngokwemilinganiselo eyohlukileyo. ,Iinethiwekhi ezijikelezayo zilincedo kakhulu ukugcina idatha yeeteknoloji. ,neutral
Iingcinga zenethiwekhi ejikelezayo zingokhiwa ngokwemilinganiselo eyohlukileyo. ,Iinethiwekhi ezijikelezayo azinako ukubonwa kwimilinganiselo eyohlukileyo. ,contradiction
"(ngokubhuduzela) Hayi, hayi, andifuni ufe!",Andifuni ufe. ,entailment
"(ngokubhuduzela) Hayi, hayi, andifuni ufe!",Andingxaki nokuba uyafa. ,contradiction
"(ngokubhuduzela) Hayi, hayi, andifuni ufe!",Ndingabanomsindo kakhulu ukuba ungafa. ,neutral
"Waye waxhonywa esidlangalaleni kwinyanga kaMatshi ngomhla we19, ngonyaka wama1875,eSan Jose, eCalofornia. ",ECalofornia ukubulawa ezidlangalaleni emveni konyaka wama1875. ,entailment
"Waye waxhonywa esidlangalaleni kwinyanga kaMatshi ngomhla we19, ngonyaka wama1875,eSan Jose, eCalofornia. ",Waye wakhululwa ngezenzo zakhe ezimbi kwaye wathunyelwa endleleni yakhe. ,contradiction
"Waye waxhonywa esidlangalaleni kwinyanga kaMatshi ngomhla we19, ngonyaka wama1875,eSan Jose, eCalofornia. ",Waxhonywa ngenxa yovukelo kunye nokweba amahashe. ,neutral
"Kulawulo olusisiphithiphithi, uqhwanyazo lolwandle oluluhlaza iiphaleyitsi. ",Ulwandle lwalunzulu busibhakabhaka kwaye lumpuluswa njenge glasi. ,contradiction
"Kulawulo olusisiphithiphithi, uqhwanyazo lolwandle oluluhlaza iiphaleyitsi. ",Ulwandle laligcwele iintlanzi ezincinane ezazichaphaza ngokuchasene nesikhephe. ,neutral
"Kulawulo olusisiphithiphithi, uqhwanyazo lolwandle oluluhlaza iiphaleyitsi. ",Ulwandle laliluhlaza kwaye libonakala linamaqham. ,entailment
Ngokupheleleyo Umyalelo womthetho wayelangazelela ukusebenza indlela yayo ecacileyo kwisiphithiphithi sangonyaka wama1860. ,Ngonyaka wama1870 yonke imiyalelo yomthetho yawa kwaye ilizwe lalikwisiphithiphithi esigqibeleyo. ,contradiction
Ngokupheleleyo Umyalelo womthetho wayelangazelela ukusebenza indlela yayo ecacileyo kwisiphithiphithi sangonyaka wama1860. ,Iminyaka yama1860 yayilixesha lesiphithiphithi. ,entailment
Ngokupheleleyo Umyalelo womthetho wayelangazelela ukusebenza indlela yayo ecacileyo kwisiphithiphithi sangonyaka wama1860. ,Umyalelo omtsha womthetho wawinqwenela ukwandisa amalungelo wabasebenzi. ,neutral
"Nokunjani na ukucinga okuphezulu, wakhomba,,kuqale kuvele kunxibelelwano lwentlalo, phakathi komntwana nommeli wesiko lakhe njengokuba bezibandakanya kumsebenzi odibeneyo. ",Abantwana abakwazi ukwabelana ngeengcinga eziphakamileyo. ,contradiction
